source_dataset,source_adapter,battery_id,cycle_index,capacity_ah,soh,remaining_cycles,max_discharge_temp_c,max_charge_temp_c,discharge_temp_slope,voltage_slope
NASA PCoE Battery Aging Data,official_mat_archive,B0005,161,1.2978870806495706,0.699109008817086,0,41.02476444658572,29.44296145322608,0.005077565358362831,-0.00019623769109431517
NASA PCoE Battery Aging Data,official_mat_archive,B0005,162,1.2980735056918902,0.6992094269724848,0,41.06214198725253,29.42301028796411,0.005124570086548029,-0.00019957712390227634
NASA PCoE Battery Aging Data,official_mat_archive,B0005,163,1.293463613844243,0.6967263011532883,0,40.98366325567302,29.346694244289665,0.005118137938555517,-0.000196390234391145
NASA PCoE Battery Aging Data,official_mat_archive,B0005,164,1.288003392619118,0.6937851440175622,0,40.98234242711097,29.392476256063365,0.005068810364601105,-0.00019072371946040354
NASA PCoE Battery Aging Data,official_mat_archive,B0005,165,1.2874525221379407,0.6934884167276275,0,41.06375085817118,29.451852683469095,0.005087912097217306,-0.00019245595356829232
NASA PCoE Battery Aging Data,official_mat_archive,B0005,166,1.3090153642307354,0.705103277055252,0,41.047029587744966,29.48700718737772,0.00480592857650985,-0.00020453938533129508
NASA PCoE Battery Aging Data,official_mat_archive,B0005,167,1.3250793286429356,0.7137561578838874,0,41.051007697556734,29.072715879630877,0.004586161013458765,-0.00021386520472301975
NASA PCoE Battery Aging Data,official_mat_archive,B0006,0,2.035337591005598,1.0,60,39.16298653238707,27.35587045298397,0.0031819773386356893,-0.00019272621162863155
NASA PCoE Battery Aging Data,official_mat_archive,B0006,1,2.0251402460314116,0.9949898508143074,59,39.2462026826329,31.874973194517526,0.003149504935810363,-0.00019488165629509078
NASA PCoE Battery Aging Data,official_mat_archive,B0006,2,2.013326371345464,0.9891854698908897,58,38.999202460252846,32.149172607204065,0.003125548632903035,-0.00019197162830618077
NASA PCoE Battery Aging Data,official_mat_archive,B0006,3,2.0132846655407413,0.9891649790372313,57,38.843627771866515,32.01707420321111,0.003134196918360538,-0.0001917602183546998
NASA PCoE Battery Aging Data,official_mat_archive,B0006,4,2.000528337624771,0.9828975529491258,56,38.97798888258284,31.921070464263895,0.003132729623258948,-0.0001988476516765427
NASA PCoE Battery Aging Data,official_mat_archive,B0006,5,2.0138990759931645,0.989466850557287,55,38.83989920742278,32.03240226041504,0.003176457902813759,-0.00019444608910862806
NASA PCoE Battery Aging Data,official_mat_archive,B0006,6,2.013101105626967,0.98907479256665,54,39.04610837498471,32.00263278190103,0.0031892516844995284,-0.0001997289861937358
NASA PCoE Battery Aging Data,official_mat_archive,B0006,7,1.9687898262728398,0.9673038197560735,53,38.87507521022778,32.2043613029437,0.003208641594166304,-0.00019769547540660724
NASA PCoE Battery Aging Data,official_mat_archive,B0006,8,1.9681661764334244,0.9669974087497759,52,38.7260539826455,32.08909051113987,0.003229502076458865,-0.0001967696724169932
NASA PCoE Battery Aging Data,official_mat_archive,B0006,9,1.9572307917560536,0.9616246466459876,51,38.98629728904917,31.997731444743632,0.003251763616602645,-0.00020546391318383668
NASA PCoE Battery Aging Data,official_mat_archive,B0006,10,1.9455991514129352,0.9559098009149796,50,38.65978861919643,32.16534007453746,0.0032644832668343223,-0.00020129847758937005
NASA PCoE Battery Aging Data,official_mat_archive,B0006,11,1.9347505044841131,0.9505796547137972,49,38.84979195732924,30.352216278441432,0.00330351500509277,-0.00020192392542515622
NASA PCoE Battery Aging Data,official_mat_archive,B0006,12,1.9232799539368028,0.9449439554578114,48,38.75128344015104,32.18060237026164,0.0032837410202881914,-0.00020169149335985185
NASA PCoE Battery Aging Data,official_mat_archive,B0006,13,1.911889930948487,0.939347820920401,47,38.76853764058789,32.076511477048484,0.003318743264425532,-0.00020631830569429663
NASA PCoE Battery Aging Data,official_mat_archive,B0006,14,1.9010667141979305,0.9340301690486008,46,38.84686112344348,32.07848903390586,0.0033721264529375642,-0.00021261719945231676
NASA PCoE Battery Aging Data,official_mat_archive,B0006,15,1.8891989948061458,0.9281993331989463,45,38.865889781652804,32.105341901779,0.0034265137246067548,-0.00021577698259725567
NASA PCoE Battery Aging Data,official_mat_archive,B0006,16,1.878278372248849,0.9228338240050139,44,38.647578733807656,32.085857911982885,0.003425925432540978,-0.0002100881489789104
NASA PCoE Battery Aging Data,official_mat_archive,B0006,17,1.8675697161520206,0.9175724579573611,43,38.79218188173866,31.9088312502423,0.0034627636725299738,-0.00021494802384317184
NASA PCoE Battery Aging Data,official_mat_archive,B0006,18,1.8675892574453767,0.9175820589657847,42,38.77022223929529,32.042697066607694,0.003478547960448454,-0.0002155911625632205
NASA PCoE Battery Aging Data,official_mat_archive,B0006,19,1.979626548250818,0.9726281070025072,41,37.54320599748628,28.597753861232963,0.002944501195007653,-0.00020109777889252807
NASA PCoE Battery Aging Data,official_mat_archive,B0006,20,1.9575499080884022,0.9617814345585967,40,37.90362577530197,28.999939091310562,0.0030121616633335003,-0.00019808289233600403
NASA PCoE Battery Aging Data,official_mat_archive,B0006,21,1.9458150170787551,0.956015859814876,39,37.6701605139887,28.954767078368718,0.003032042184625548,-0.00020376540766359712
NASA PCoE Battery Aging Data,official_mat_archive,B0006,22,1.9242461121680094,0.945418647339628,38,37.34166959188387,28.573880662844978,0.0030861632101972587,-0.00020289627292489925
NASA PCoE Battery Aging Data,official_mat_archive,B0006,23,1.9459811331421641,0.9560974757905958,37,37.28979017254232,28.35410437907863,0.003100310351603512,-0.00020389728649706156
NASA PCoE Battery Aging Data,official_mat_archive,B0006,24,1.901407930553079,0.9341978151219875,36,37.16794481484507,28.29238390325409,0.0031606595159061417,-0.000203666225974059
NASA PCoE Battery Aging Data,official_mat_archive,B0006,25,1.878674213680085,0.923028308415357,35,37.51577848501052,28.21188042033004,0.003236485683049451,-0.00021879787342258365
NASA PCoE Battery Aging Data,official_mat_archive,B0006,26,1.8683061328264219,0.9179342734506019,34,37.24165964092258,28.181745758886848,0.003254244250884158,-0.00021463834295031971
NASA PCoE Battery Aging Data,official_mat_archive,B0006,27,1.8560244070082998,0.9119000283836427,33,37.27233216178077,28.075949119303758,0.0033003654424917594,-0.00021970567618997828
NASA PCoE Battery Aging Data,official_mat_archive,B0006,28,1.8451997961855777,0.9065816915777205,32,37.207134503019795,28.099632347736115,0.0033506020133317297,-0.0002193192908970189
NASA PCoE Battery Aging Data,official_mat_archive,B0006,29,1.857228890885317,0.9124918141799352,31,37.49607769896255,28.15103439695118,0.0033382323341282134,-0.00022277394967734477
NASA PCoE Battery Aging Data,official_mat_archive,B0006,30,1.9247760889090635,0.9456790349742867,30,37.250073961181094,23.941020332727746,0.0032052324566093885,-0.00020283423803868578
NASA PCoE Battery Aging Data,official_mat_archive,B0006,31,1.8822317526092551,0.9247761948322795,29,37.39699052067588,28.482333092467393,0.0031600713079040577,-0.00020923022480263625
NASA PCoE Battery Aging Data,official_mat_archive,B0006,32,1.855276687885587,0.9115326597829658,28,37.2852066420257,28.58710834674342,0.0032348049339900684,-0.00021718089566224766
NASA PCoE Battery Aging Data,official_mat_archive,B0006,33,1.8392508917181876,0.9036588818710266,27,37.080390421974414,28.294010828400918,0.003306852587044866,-0.00022215457828878994
NASA PCoE Battery Aging Data,official_mat_archive,B0006,34,1.8185396073994429,0.8934830346748316,26,36.98024266357476,27.970800137688457,0.00331517326920103,-0.00022926449471036723
NASA PCoE Battery Aging Data,official_mat_archive,B0006,35,1.8134770059567056,0.8909956824708977,25,37.598741245467004,28.158791899243404,0.003379435361571761,-0.00023047721177196366
NASA PCoE Battery Aging Data,official_mat_archive,B0006,36,1.7971018450305436,0.8829502550201761,24,37.33680914521836,28.40104385792931,0.0034205349766357317,-0.0002321434266481888
NASA PCoE Battery Aging Data,official_mat_archive,B0006,37,1.7810046294120476,0.8750413873759919,23,37.39499820465976,28.132231098068214,0.0034889515771738305,-0.0002357980821885039
NASA PCoE Battery Aging Data,official_mat_archive,B0006,38,1.7710130422682329,0.8701323309187394,22,37.35233964342659,27.966969935040385,0.0035738342711257817,-0.00023790841882841696
NASA PCoE Battery Aging Data,official_mat_archive,B0006,39,1.7604712448170943,0.864952945691579,21,37.58677381866742,27.75957410527405,0.0036374993635049516,-0.00023797899547285488
NASA PCoE Battery Aging Data,official_mat_archive,B0006,40,1.7502913788006587,0.859951384249673,20,38.207044569893476,28.315119077831064,0.0036540249555629214,-0.00023652274390289664
NASA PCoE Battery Aging Data,official_mat_archive,B0006,41,1.7394925037732578,0.8546456919285944,19,38.340431886092745,28.759435057679752,0.0036486074770106123,-0.00024062711728395597
NASA PCoE Battery Aging Data,official_mat_archive,B0006,42,1.7546766553637203,0.8621059538809914,18,38.521539672721865,28.681906125997056,0.0037383612438567316,-0.0002441979016278089
NASA PCoE Battery Aging Data,official_mat_archive,B0006,43,1.7659390941842175,0.867639403894526,17,38.03707160241571,28.544862281131994,0.003628078125310417,-0.0002389284493461233
NASA PCoE Battery Aging Data,official_mat_archive,B0006,44,1.7337887419624838,0.8518433254632082,16,37.934285687720596,28.227586320387818,0.0037736974711816327,-0.00023937152455644762
NASA PCoE Battery Aging Data,official_mat_archive,B0006,45,1.713325912040734,0.8417895486292435,15,37.88470784051604,28.067108057487324,0.003838338289080424,-0.00024003058946240526
NASA PCoE Battery Aging Data,official_mat_archive,B0006,46,1.7024077813673466,0.8364252637451849,14,38.065368726791895,28.067128360555888,0.003904322573250766,-0.00024176153660194667
NASA PCoE Battery Aging Data,official_mat_archive,B0006,47,1.82371946178183,0.8960279954741002,13,39.788440481350335,28.576958595190668,0.00324199025007063,-0.00021997160264608385
NASA PCoE Battery Aging Data,official_mat_archive,B0006,48,1.8081284050314708,0.8883678132914206,12,39.212903178007906,30.7089708928189,0.0033941577119823763,-0.0002301290165362007
NASA PCoE Battery Aging Data,official_mat_archive,B0006,49,1.7757610945034283,0.8724651391251901,11,38.66937823121345,30.106699115532898,0.003526497943307353,-0.00023689029849871377
NASA PCoE Battery Aging Data,official_mat_archive,B0006,50,1.7447409841836798,0.8572243699983239,10,38.5170065164806,29.363372970921308,0.003674110942464922,-0.0002417824907650588
NASA PCoE Battery Aging Data,official_mat_archive,B0006,51,1.729207034132373,0.8495922454210777,9,38.292505299491516,29.053108404174978,0.0037418148915632377,-0.00023926421442880795
NASA PCoE Battery Aging Data,official_mat_archive,B0006,52,1.7081086552553244,0.8392262113192732,8,38.52091685291118,28.824607780532247,0.003837144292842267,-0.00024024428575194812
NASA PCoE Battery Aging Data,official_mat_archive,B0006,53,1.6975954237461768,0.8340608610817466,7,38.95436345473558,29.04334125546153,0.0038509656093029514,-0.00024199627312175247
NASA PCoE Battery Aging Data,official_mat_archive,B0006,54,1.6820634524029463,0.8264297086813447,6,38.731363854696035,29.041516878949153,0.0038693305389703625,-0.00024094041221371152
NASA PCoE Battery Aging Data,official_mat_archive,B0006,55,1.6714768322295086,0.821228301199745,5,38.74827601131975,28.954766991435342,0.0039471259332523505,-0.0002420804645275544
NASA PCoE Battery Aging Data,official_mat_archive,B0006,56,1.6607591387047655,0.8159624948921792,4,38.84227056628921,28.827764021851614,0.004016716178506498,-0.00024557708592711907
NASA PCoE Battery Aging Data,official_mat_archive,B0006,57,1.651121015038069,0.8112271017518528,3,39.221381996208315,28.786886386344246,0.004100295055255685,-0.000246427671376994
NASA PCoE Battery Aging Data,official_mat_archive,B0006,58,1.6401349256190927,0.8058294274458677,2,39.466510899162515,29.207075464293986,0.003997672772004079,-0.00024349336067953283
NASA PCoE Battery Aging Data,official_mat_archive,B0006,59,1.6291999416165441,0.8004568622012265,1,39.352653481724175,29.18554105903438,0.004044930228521355,-0.00024228801086543207
NASA PCoE Battery Aging Data,official_mat_archive,B0006,60,1.6088496302961666,0.7904583678923177,0,39.31890647034385,29.094562723441733,0.004093949152306379,-0.00023670752083690148
NASA PCoE Battery Aging Data,official_mat_archive,B0006,61,1.6035244898969248,0.7878420253146665,0,39.47196886600465,28.972067174585955,0.004150996288022636,-0.0002422591273041601
NASA PCoE Battery Aging Data,official_mat_archive,B0006,62,1.5989712144027983,0.7856049146190022,0,39.74009698783903,28.849413778690618,0.004257863739287184,-0.0002415303453876899
NASA PCoE Battery Aging Data,official_mat_archive,B0006,63,1.5876273123575604,0.780031440176547,0,39.03600072360686,29.329113559805148,0.0039199265260709305,-0.0002403250414757987
NASA PCoE Battery Aging Data,official_mat_archive,B0006,64,1.5829719744686166,0.7777441842886215,0,39.16106395962828,29.176041721553197,0.004012227439617168,-0.00023830053747598816
NASA PCoE Battery Aging Data,official_mat_archive,B0006,65,1.567137636713563,0.7699644735295673,0,39.20051799483514,29.06181349745949,0.004074960266124365,-0.000237075033509691
NASA PCoE Battery Aging Data,official_mat_archive,B0006,66,1.5613446139713882,0.7671182514739364,0,39.15878418316098,28.902663443706384,0.004125943162034548,-0.00023721969074226115
NASA PCoE Battery Aging Data,official_mat_archive,B0006,67,1.5511711892790419,0.762119854776846,0,39.18225956809825,28.83769850148563,0.004151000057518983,-0.00023281771211097597
NASA PCoE Battery Aging Data,official_mat_archive,B0006,68,1.5406741606295171,0.7569624653118686,0,39.38159156766375,28.8794927672878,0.004173853161539454,-0.00023468900840737002
NASA PCoE Battery Aging Data,official_mat_archive,B0006,69,1.5253138744624433,0.7494156650980108,0,39.44712875501599,28.950383897583738,0.004175801369121163,-0.0002315308244066497
NASA PCoE Battery Aging Data,official_mat_archive,B0006,70,1.5301570318067428,0.7517952002501654,0,39.40950590627068,28.9326271382961,0.004211940389268708,-0.00022901862110186422
NASA PCoE Battery Aging Data,official_mat_archive,B0006,71,1.5246566834474087,0.7490927746753414,0,39.48443326993031,28.908083251448843,0.004227055688657825,-0.0002293492061687613
NASA PCoE Battery Aging Data,official_mat_archive,B0006,72,1.5145492986655427,0.744126824640059,0,39.4416762582387,28.89162012676732,0.00422201729635159,-0.00022108325087926374
NASA PCoE Battery Aging Data,official_mat_archive,B0006,73,1.509391504602082,0.7415927024943012,0,39.53866201326228,28.906891490587697,0.004261393717580761,-0.00022320965096187537
NASA PCoE Battery Aging Data,official_mat_archive,B0006,74,1.5039974333050705,0.7389424928579005,0,39.5867547936938,28.864999475314598,0.004303514917288805,-0.0002252063188936371
NASA PCoE Battery Aging Data,official_mat_archive,B0006,75,1.4935201918040188,0.7337948251946333,0,39.499752884420865,28.79786265611228,0.004270994120607063,-0.00021738937688807247
NASA PCoE Battery Aging Data,official_mat_archive,B0006,76,1.4876323024497422,0.7309019933714036,0,39.9686395722832,28.740807964185244,0.004351214365445263,-0.000220165405981329
NASA PCoE Battery Aging Data,official_mat_archive,B0006,77,1.5302876214401704,0.7518593614163546,0,40.42668250871336,29.03089109050934,0.004431020666461891,-0.00023940965710273886
NASA PCoE Battery Aging Data,official_mat_archive,B0006,78,1.5040760088360112,0.7389810985080334,0,40.02451449021777,29.11199322326797,0.004494148384457059,-0.00022523068173982324
NASA PCoE Battery Aging Data,official_mat_archive,B0006,79,1.4887593608730894,0.7314557385723608,0,40.02167483360719,28.548022058686282,0.00463288077870816,-0.00022717731845042714
NASA PCoE Battery Aging Data,official_mat_archive,B0006,80,1.4782779285546637,0.7263060118809538,0,40.078211781584145,28.440539775376276,0.004574900952884946,-0.00021308889957958495
NASA PCoE Battery Aging Data,official_mat_archive,B0006,81,1.478459982215684,0.7263954583009604,0,40.565789328351094,28.73984325523221,0.0045877747747573965,-0.00021512352670335346
NASA PCoE Battery Aging Data,official_mat_archive,B0006,82,1.473214844899973,0.7238184227571322,0,40.75221353269305,29.323806526810927,0.00454284555422517,-0.0002143001138228426
NASA PCoE Battery Aging Data,official_mat_archive,B0006,83,1.4675164935067897,0.7210187145326269,0,40.71162611325717,29.28336283016691,0.0045669180473657525,-0.0002145128816977863
NASA PCoE Battery Aging Data,official_mat_archive,B0006,84,1.4516292657521335,0.7132130179126343,0,40.58721297402195,29.144799251099133,0.0045889509728365046,-0.00021503341506494322
NASA PCoE Battery Aging Data,official_mat_archive,B0006,85,1.4519237720967177,0.7133577144710262,0,40.37035790264624,28.784111097347363,0.004662991291713283,-0.0002126087907949784
NASA PCoE Battery Aging Data,official_mat_archive,B0006,86,1.4471484694777745,0.711011517633683,0,40.667923693760464,28.679483623785192,0.004679570636806318,-0.00020497752573170983
NASA PCoE Battery Aging Data,official_mat_archive,B0006,87,1.4468538105659885,0.7108667461161282,0,40.990356883952465,29.19580828168184,0.004666070570951108,-0.00020830221817434166
NASA PCoE Battery Aging Data,official_mat_archive,B0006,88,1.4416741930284678,0.708321901683239,0,40.997744028174516,29.373049314501156,0.004667784197963869,-0.00020553832429027292
NASA PCoE Battery Aging Data,official_mat_archive,B0006,89,1.5935866593100128,0.7829593804744059,0,40.77265883698999,29.373049314501156,0.00459408896534756,-0.0002357602538791807
NASA PCoE Battery Aging Data,official_mat_archive,B0006,90,1.5463902376915637,0.759770882494014,0,40.522204934304625,29.14752722153641,0.0045014441159337195,-0.0002400484620448178
NASA PCoE Battery Aging Data,official_mat_archive,B0006,91,1.51470559175661,0.7442036144029749,0,40.57746834859555,29.818832673562348,0.0044987398335007735,-0.0002314627287779738
NASA PCoE Battery Aging Data,official_mat_archive,B0006,92,1.4989786083335404,0.7364766488653811,0,40.516963879873735,29.655105623519365,0.004553171804192989,-0.00022931223240094906
NASA PCoE Battery Aging Data,official_mat_archive,B0006,93,1.4831110745410492,0.7286806282628964,0,40.34325381638243,29.39030853998228,0.004555959975754555,-0.00022175643422823064
NASA PCoE Battery Aging Data,official_mat_archive,B0006,94,1.4729664825468278,0.7236963976177928,0,40.39341126895154,29.205477681579126,0.0046247363770951936,-0.00022224667069382066
NASA PCoE Battery Aging Data,official_mat_archive,B0006,95,1.4627604396099307,0.7186819749578868,0,40.46341487442664,29.153216648671478,0.0046321182451581015,-0.00021725873077004833
NASA PCoE Battery Aging Data,official_mat_archive,B0006,96,1.4518364681062514,0.7133148203630159,0,40.5818264138806,29.22524462438927,0.004632750620791588,-0.00021753812701407155
NASA PCoE Battery Aging Data,official_mat_archive,B0006,97,1.4468670644030392,0.7108732579778997,0,40.61670777074496,29.215805701192597,0.004634425241572852,-0.00021410657308066716
NASA PCoE Battery Aging Data,official_mat_archive,B0006,98,1.441380399427779,0.7081775553094546,0,40.631647661681036,29.22328146275053,0.004668588768179215,-0.0002120312942710373
NASA PCoE Battery Aging Data,official_mat_archive,B0006,99,1.431210744960774,0.7031810109956533,0,40.74323383889164,29.231872906886423,0.004676286334864154,-0.00021079428885888038
NASA PCoE Battery Aging Data,official_mat_archive,B0006,100,1.4260247179525716,0.7006330174681323,0,40.81715493531611,29.272600835493,0.00471172630002739,-0.0002111857307837107
NASA PCoE Battery Aging Data,official_mat_archive,B0006,101,1.420487649966195,0.6979125508434085,0,40.72877617289365,29.24185694673003,0.004683024834515964,-0.00020341940725695376
NASA PCoE Battery Aging Data,official_mat_archive,B0006,102,1.4207006230355006,0.6980171885557206,0,41.45494452672042,29.203986172484676,0.004884120010291684,-0.000202159329831906
NASA PCoE Battery Aging Data,official_mat_archive,B0006,103,1.452255804330839,0.7135208482113887,0,41.39678877103747,29.530053408982685,0.00468319210540027,-0.00021444892827053632
NASA PCoE Battery Aging Data,official_mat_archive,B0006,104,1.431557632772571,0.7033514435633659,0,41.36669473718026,30.003136543658723,0.004738285847095236,-0.00020748496015307743
NASA PCoE Battery Aging Data,official_mat_archive,B0006,105,1.415015751158943,0.6952241030736463,0,41.37787352037061,29.808177657882982,0.004795305961084079,-0.00020948107953105912
NASA PCoE Battery Aging Data,official_mat_archive,B0006,106,1.4097311506517451,0.6926276785146194,0,41.140956091698214,29.64273803651614,0.004860215423994415,-0.00020695624082339646
NASA PCoE Battery Aging Data,official_mat_archive,B0006,107,1.404917318129309,0.6902625512041874,0,41.2168813199875,29.424227040099296,0.0048155105930858914,-0.00019697748024853195
NASA PCoE Battery Aging Data,official_mat_archive,B0006,108,1.395164296571563,0.6854707065486149,0,41.40391881889191,29.528181634019152,0.00477171681483917,-0.00019188462443989548
NASA PCoE Battery Aging Data,official_mat_archive,B0006,109,1.3945343832614077,0.6851612181802287,0,41.586571331198584,29.841441321069038,0.004772568349904432,-0.00019347947058433982
NASA PCoE Battery Aging Data,official_mat_archive,B0006,110,1.3893171179312644,0.6825978766720686,0,41.43504077863728,29.81401566030922,0.0048159123928714995,-0.0001944150369259938
NASA PCoE Battery Aging Data,official_mat_archive,B0006,111,1.3838379472327809,0.6799058560840853,0,41.37436880579148,29.432438931189996,0.004883809156892839,-0.0001931307775164361
NASA PCoE Battery Aging Data,official_mat_archive,B0006,112,1.3736814238195123,0.674915763306282,0,41.66477948989921,29.526379105226304,0.004873690753092314,-0.00019303381745447939
NASA PCoE Battery Aging Data,official_mat_archive,B0006,113,1.3786059891863676,0.6773352957654757,0,41.81816829502593,29.785784828098866,0.004832736137802402,-0.0001901746770674941
NASA PCoE Battery Aging Data,official_mat_archive,B0006,114,1.3737600299108574,0.6749543839713218,0,41.686647000781186,29.938016224006763,0.004850458335410513,-0.0001891264971323208
NASA PCoE Battery Aging Data,official_mat_archive,B0006,115,1.3682580583942712,0.6722511609085237,0,41.565382893773936,29.715784734660758,0.0048907694474545176,-0.000188111564280884
NASA PCoE Battery Aging Data,official_mat_archive,B0006,116,1.3633024037317505,0.6698163536881292,0,41.46394809540406,29.466865883379434,0.004952763352936047,-0.00018647794715211997
NASA PCoE Battery Aging Data,official_mat_archive,B0006,117,1.3580966140172601,0.6672586503678076,0,41.6123634180086,29.449039550104775,0.004900744583184257,-0.00017970113431509905
NASA PCoE Battery Aging Data,official_mat_archive,B0006,118,1.353269090999531,0.6648867966571198,0,42.0075404495327,29.801856124521297,0.004898344372054781,-0.00018432414111244725
NASA PCoE Battery Aging Data,official_mat_archive,B0006,119,1.3841605738237488,0.6800643686533974,0,41.61679232360952,30.13644300471175,0.004755355510166989,-0.00018765244876071293
NASA PCoE Battery Aging Data,official_mat_archive,B0006,120,1.4051467790651473,0.6903752897183545,0,41.80245062827161,29.904596866451254,0.004828070672510365,-0.00020179471677137726
NASA PCoE Battery Aging Data,official_mat_archive,B0006,121,1.378719022627353,0.6773908312410081,0,41.653004783464006,30.096384008359824,0.004880795644878235,-0.00019512047176061168
NASA PCoE Battery Aging Data,official_mat_archive,B0006,122,1.3682657783199066,0.6722549538545536,0,41.36061809844917,29.633427106758724,0.0048833226816052296,-0.00018425790760311496
NASA PCoE Battery Aging Data,official_mat_archive,B0006,123,1.3573151296618016,0.6668746922672389,0,41.42815616511055,29.36231857880349,0.004967664916486545,-0.00018715647061229827
NASA PCoE Battery Aging Data,official_mat_archive,B0006,124,1.3524934638801596,0.6645057163278422,0,41.343265645039,29.30429017195157,0.004896463541204583,-0.00017667341377787518
NASA PCoE Battery Aging Data,official_mat_archive,B0006,125,1.3474099151661236,0.6620080723318286,0,41.38118673567723,29.26647234925969,0.004981602971170956,-0.00017993445187697814
NASA PCoE Battery Aging Data,official_mat_archive,B0006,126,1.3370075130842318,0.656897174696045,0,41.378450473707446,29.274547562511103,0.004960497798038104,-0.00017694494876497433
NASA PCoE Battery Aging Data,official_mat_archive,B0006,127,1.3312352966718526,0.6540611751852576,0,41.306600641009794,29.17342792067648,0.0049507960507549275,-0.00017262984066940875
NASA PCoE Battery Aging Data,official_mat_archive,B0006,128,1.3259303781727643,0.6514547680110712,0,41.204081036719124,29.05326191379302,0.00493383301585839,-0.00016578271575617187
NASA PCoE Battery Aging Data,official_mat_archive,B0006,129,1.321578743867529,0.6493167274597319,0,41.32955629442644,29.018350960542612,0.0050187699058687075,-0.00017198898639376485
NASA PCoE Battery Aging Data,official_mat_archive,B0006,130,1.321225074066109,0.6491429627717592,0,41.300370296451625,29.051085535901876,0.004962771938034156,-0.00016468926689578453
NASA PCoE Battery Aging Data,official_mat_archive,B0006,131,1.3156485301862682,0.6464031008911139,0,41.243646229563595,29.033598285442057,0.00494116878703906,-0.00015925855781570228
NASA PCoE Battery Aging Data,official_mat_archive,B0006,132,1.3209025697502388,0.648984510278524,0,41.36464929786556,28.953402514298006,0.00475538735492856,-0.000158056689020681
NASA PCoE Battery Aging Data,official_mat_archive,B0006,133,1.3474328767273906,0.6620193537828117,0,40.89285784811417,29.214892256060573,0.0046354902267781726,-0.0001786394042949902
NASA PCoE Battery Aging Data,official_mat_archive,B0006,134,1.3260128072353616,0.6514952669744675,0,40.652964511118334,29.67320643675769,0.004590319738981645,-0.00016314750486516537
NASA PCoE Battery Aging Data,official_mat_archive,B0006,135,1.3101186784831063,0.6436861797633369,0,40.58410707337388,29.182521926296026,0.0046432510299976104,-0.0001601500794561358
NASA PCoE Battery Aging Data,official_mat_archive,B0006,136,1.30521620229393,0.6412775001365069,0,40.322783635307104,28.958962550469153,0.004649258311905687,-0.00015239244007119064
NASA PCoE Battery Aging Data,official_mat_archive,B0006,137,1.3004061951355774,0.6389142523000749,0,40.78032921971219,28.86335897061623,0.004696537526506869,-0.00015773038518130492
NASA PCoE Battery Aging Data,official_mat_archive,B0006,138,1.300235735841116,0.6388305024124815,0,40.85731522464202,29.24054616758047,0.004591231012639577,-0.0001514381946157895
NASA PCoE Battery Aging Data,official_mat_archive,B0006,139,1.2895066722480755,0.6335591097744968,0,40.74860220857894,29.273782336676156,0.004646140219836337,-0.00015277828509528053
NASA PCoE Battery Aging Data,official_mat_archive,B0006,140,1.279253057384795,0.6285213141239901,0,40.472276230208436,28.967053882242595,0.004643464228661221,-0.00014578097495694886
NASA PCoE Battery Aging Data,official_mat_archive,B0006,141,1.2792078171714618,0.6284990867482796,0,40.28187574900838,28.663710651492863,0.004627557036465008,-0.00013858993657974036
NASA PCoE Battery Aging Data,official_mat_archive,B0006,142,1.274036760902923,0.6259584486293798,0,40.637565231244686,28.644446228233157,0.004660778266721986,-0.00014058752251406865
NASA PCoE Battery Aging Data,official_mat_archive,B0006,143,1.2741273923001468,0.6260029775555019,0,40.64243349478575,29.000180627198866,0.004623560448071678,-0.0001392110874161957
NASA PCoE Battery Aging Data,official_mat_archive,B0006,144,1.2637639426440779,0.6209112179860495,0,40.38713367022122,28.850541540719945,0.004567018264866769,-0.00013072333828336924
NASA PCoE Battery Aging Data,official_mat_archive,B0006,145,1.2581373688955233,0.618146775481072,0,40.15316398972329,28.54442368993556,0.00460283238849312,-0.0001269948556270105
NASA PCoE Battery Aging Data,official_mat_archive,B0006,146,1.253259864055301,0.6157503647520722,0,40.26211669866818,28.312507797337528,0.004693887772575103,-0.00013114077469375998
NASA PCoE Battery Aging Data,official_mat_archive,B0006,147,1.2532313315493426,0.6157363461901961,0,40.65437976632703,28.410960417779172,0.0046844674585481295,-0.00013169587041447143
NASA PCoE Battery Aging Data,official_mat_archive,B0006,148,1.2480874960313577,0.613209082142838,0,40.41021687551566,28.710913065629942,0.004590929389019881,-0.0001243607963477502
NASA PCoE Battery Aging Data,official_mat_archive,B0006,149,1.2534354284944844,0.6158366228941904,0,40.49521984011741,28.66950429176209,0.004711068385851306,-0.00011722002525654836
NASA PCoE Battery Aging Data,official_mat_archive,B0006,150,1.2898048773266901,0.6337056235911395,0,41.357879741754175,28.564337059732743,0.004852308222274837,-0.00014420941402478477
NASA PCoE Battery Aging Data,official_mat_archive,B0006,151,1.2635402021758835,0.620801290046241,0,41.37902988743146,29.13293364894342,0.004817006009814085,-0.0001301355372243648
NASA PCoE Battery Aging Data,official_mat_archive,B0006,152,1.2479761706842853,0.6131543858862738,0,41.20920760771975,29.028126782794402,0.004761505572434635,-0.00012012113480509262
NASA PCoE Battery Aging Data,official_mat_archive,B0006,153,1.2321202877943334,0.6053640895934027,0,41.20630554355683,28.824446138646483,0.004728986022407845,-0.00011391292500991062
NASA PCoE Battery Aging Data,official_mat_archive,B0006,154,1.2271137666213534,0.6029042906907026,0,41.28239317323536,28.73861109020366,0.00479265726509778,-0.00011504013724629397
